Route_ID,Weather_Condition,Event_Type,Hour,Day_OfWeek,Temperature,Precipitation,Event_Attendance,Delay_Minutes
47184,Rainy,None,15,4,26.9,36.9,0,34.84
47209,Rainy,Protest,9,6,32.4,24.3,18867,30.54
47118,Sunny,Sports,13,3,28.6,0.0,54761,20.74
47135,Rainy,Sports,22,3,13.399999999999999,13.7,45470,15.2
77631,Cloudy,Festival,11,6,22.8,0.0,96235,16.86
47113,Snowy,Sports,13,5,-4.0,0.0,26525,13.51
47152,Rainy,Festival,10,3,24.2,48.9,71206,38.21
47185,Cloudy,Concert,20,3,41.5,0.0,22260,18.79
47137,Snowy,Concert,10,4,-2.2,0.0,25211,32.95
77638,Cloudy,Sports,17,6,28.0,0.0,57101,22.07
47120,Cloudy,Sports,5,2,29.7,0.0,23515,1.4
47177,Snowy,Festival,23,3,-2.9,0.0,58837,22.4
47209,Snowy,Concert,21,6,-1.3,0.0,35004,5.48
47112,Rainy,Sports,7,5,22.5,47.5,33827,32.31
77638,Sunny,Sports,20,5,32.1,0.0,31750,0.0
47106,Cloudy,Protest,10,2,28.7,0.0,18932,25.64
47178,Sunny,Concert,16,5,38.0,0.0,16430,8.12
47140,Cloudy,Concert,19,6,29.6,0.0,13977,22.19
47216,Rainy,Sports,7,2,29.6,35.5,31442,37.4
77634,Sunny,Protest,23,3,24.9,0.0,18381,15.65
47139,Sunny,Sports,5,6,36.1,0.0,57611,3.36
77680,Cloudy,Concert,15,5,31.5,0.0,11158,0.41
47189,Rainy,Protest,15,0,26.1,44.9,14187,27.85
47108,Cloudy,Concert,8,3,28.9,0.0,25538,29.95
47153,Snowy,Concert,20,6,-2.4,0.0,26316,10.53
47165,Rainy,Festival,11,2,23.2,34.4,93745,42.75
47109,Snowy,Festival,12,3,-2.6,0.0,82257,26.76
47135,Sunny,Sports,8,3,38.7,0.0,48366,29.32
47162,Sunny,Concert,7,5,29.0,0.0,30821,18.65
47214,Cloudy,Concert,5,1,32.7,0.0,22478,7.71
47124,Sunny,None,14,2,23.5,0.0,0,10.03
77681,Cloudy,Concert,10,5,27.2,0.0,20577,2.33
77640,Sunny,Protest,22,0,45.2,0.0,14344,19.38
77638,Snowy,Sports,23,3,-4.2,0.0,31605,5.29
47182,Snowy,Protest,21,6,-3.6,0.0,6680,14.61
47163,Cloudy,Festival,7,5,25.0,0.0,89913,26.33
47162,Rainy,Protest,5,3,34.1,6.7,12974,19.81
77635,Snowy,None,12,6,-2.3,0.0,0,11.54
47135,Snowy,Concert,14,6,-1.0,0.0,24657,15.63
47199,Snowy,Festival,16,6,1.3,0.0,68103,18.46
47168,Sunny,Sports,14,0,36.8,0.0,32740,19.02
47166,Rainy,Concert,18,3,25.2,34.0,33684,42.45
77635,Rainy,None,17,3,26.5,46.3,0,32.74
47185,Cloudy,Protest,16,1,28.0,0.0,15135,18.45
47124,Sunny,Concert,6,3,36.6,0.0,25069,4.1
47193,Rainy,Festival,10,5,21.0,12.7,69491,20.53
47220,Snowy,None,20,4,-4.8,0.0,0,15.93
77682,Sunny,Festival,5,4,36.6,0.0,93500,28.79
47197,Snowy,Sports,16,2,-4.1,0.0,20310,15.98
47171,Rainy,None,13,5,21.8,41.7,0,24.34
47180,Rainy,Festival,20,6,34.2,26.3,90799,24.73
47169,Sunny,Sports,17,4,30.8,0.0,46857,41.71
47169,Snowy,None,19,0,-1.0,0.0,0,32.18
47219,Rainy,Protest,8,4,21.0,26.2,17101,49.91
47173,Sunny,Protest,8,0,27.4,0.0,11475,21.62
77640,Rainy,Protest,6,6,25.3,23.3,13634,16.45
47186,Cloudy,Protest,22,4,28.9,0.0,14166,10.63
47192,Rainy,Festival,12,5,31.799999999999997,25.4,58388,30.02
47174,Rainy,None,12,6,17.3,7.4,0,8.59
47189,Sunny,Festival,6,5,27.9,0.0,75619,14.41
47202,Cloudy,Festival,7,3,29.7,0.0,51192,25.38
47189,Sunny,None,22,2,31.1,0.0,0,6.06
47104,Sunny,Protest,21,2,25.8,0.0,7832,14.61
47157,Snowy,Protest,14,5,-1.1,0.0,12879,26.16
47210,Rainy,Protest,22,5,38.6,27.9,14398,19.18
47190,Snowy,Sports,11,0,1.2,0.0,29411,10.35
47188,Rainy,Protest,7,1,33.2,30.9,5101,41.43
77635,Rainy,Concert,19,1,25.1,24.8,34527,40.84
47109,Cloudy,Festival,14,1,27.5,0.0,94753,16.89
47160,Cloudy,Concert,13,4,27.4,0.0,18471,16.79
47121,Cloudy,Sports,19,2,37.0,0.0,46489,24.85
47147,Rainy,Sports,12,0,33.6,28.8,35088,19.63
47121,Snowy,Protest,20,4,0.7,0.0,17767,17.11
47124,Snowy,Festival,9,3,2.0,0.0,96745,34.77
47133,Rainy,Sports,14,6,30.5,33.8,35207,26.72
47158,Sunny,Festival,7,2,32.7,0.0,83136,31.4
47197,Cloudy,Protest,21,0,25.4,0.0,16473,12.73
47150,Snowy,Protest,21,4,-3.5,0.0,8960,25.97
47195,Sunny,Festival,9,4,32.2,0.0,88329,38.04
47204,Rainy,Concert,5,5,24.8,41.1,15469,30.01
47110,Snowy,Concert,14,2,-3.7,0.0,29897,17.37
77604,Rainy,None,11,6,40.9,32.6,0,16.11
47190,Sunny,Concert,7,0,25.2,0.0,23723,23.42
47149,Rainy,Protest,20,3,16.6,23.9,7755,22.32
47156,Cloudy,Concert,14,4,40.7,0.0,15790,10.43
47187,Cloudy,Protest,8,3,20.1,0.0,6111,18.73
47217,Rainy,Protest,14,6,31.5,40.6,19324,39.79
47142,Sunny,Concert,17,4,29.4,0.0,17350,26.89
47136,Cloudy,Sports,20,3,37.0,0.0,32995,15.54
47141,Snowy,Concert,20,1,-2.1,0.0,14469,1.39
47161,Rainy,Festival,5,4,22.9,33.6,78317,35.33
77681,Sunny,Protest,9,4,30.7,0.0,15653,32.19
77647,Cloudy,Concert,17,6,35.6,0.0,27809,21.93
47135,Rainy,Protest,8,0,26.1,43.9,18269,56.1
47201,Snowy,None,6,4,0.4,0.0,0,5.32
47113,Snowy,Protest,9,3,-2.5,0.0,6020,36.57
77681,Snowy,Sports,8,6,1.3,0.0,35777,9.96
77631,Snowy,Protest,23,3,-0.7,0.0,15143,22.4
47199,Cloudy,Protest,10,0,32.2,0.0,12654,23.87
47185,Snowy,Protest,13,5,1.5,0.0,6174,4.12
77634,Cloudy,Protest,10,4,34.2,0.0,18822,27.54
77631,Cloudy,Sports,6,2,20.3,0.0,22579,4.5
47118,Snowy,None,10,4,-3.2,0.0,0,16.68
77634,Snowy,Concert,21,1,-0.4,0.0,39158,21.88
77682,Rainy,Concert,23,0,27.6,10.5,34319,5.69
47139,Snowy,Concert,11,1,-4.2,0.0,21460,12.12
77647,Cloudy,Concert,23,3,31.7,0.0,20133,0.0
47106,Sunny,Festival,10,5,30.2,0.0,77027,17.93
47111,Sunny,None,22,4,34.6,0.0,0,11.68
47136,Snowy,None,20,0,-0.7,0.0,0,11.53
47198,Sunny,None,11,4,29.8,0.0,0,10.91
47122,Cloudy,None,18,3,32.2,0.0,0,14.51
77631,Sunny,Sports,17,2,23.0,0.0,31191,22.9
47185,Rainy,Festival,9,3,28.8,25.6,83086,41.02
47196,Snowy,Protest,12,2,-4.6,0.0,11625,34.7
47148,Snowy,Concert,18,5,-1.1,0.0,19781,22.81
47106,Sunny,Protest,9,0,26.3,0.0,5871,22.07
47159,Snowy,Sports,13,5,0.7,0.0,38584,13.41
47149,Rainy,Protest,22,1,24.2,23.8,14908,27.43
47145,Rainy,Sports,10,2,22.9,44.5,49674,44.69
47108,Snowy,Sports,20,3,-4.0,0.0,44722,21.61
77638,Cloudy,Protest,23,4,26.9,0.0,11092,4.13
47193,Rainy,Protest,10,1,19.6,35.5,17575,29.57
47137,Rainy,Protest,20,3,27.7,36.0,7319,27.83
47191,Sunny,None,22,5,25.3,0.0,0,0.0
47122,Cloudy,None,16,0,32.5,0.0,0,7.64
47180,Cloudy,Festival,10,3,20.5,0.0,72833,18.93
47201,Cloudy,Sports,21,6,23.1,0.0,56423,10.79
77645,Snowy,Concert,12,4,-0.1,0.0,24305,20.37
47149,Sunny,Festival,15,2,28.2,0.0,94078,21.51
47202,Snowy,Festival,19,3,-2.9,0.0,82248,43.13
47215,Rainy,Sports,10,5,25.6,48.5,44858,38.07
47147,Snowy,Festival,14,2,1.4,0.0,90421,19.99
67276,Cloudy,Concert,9,6,22.5,0.0,24884,9.96
47160,Cloudy,Concert,19,2,24.1,0.0,25210,25.02
47219,Snowy,None,21,2,2.0,0.0,0,0.62
47103,Snowy,Sports,21,1,1.5,0.0,36552,0.96
47148,Cloudy,Sports,21,1,29.2,0.0,45214,12.04
77641,Rainy,Concert,10,0,21.0,21.3,25018,24.7
47144,Snowy,Sports,8,4,1.8,0.0,53892,28.36
47127,Snowy,Festival,10,6,-0.3,0.0,62843,19.25
47156,Snowy,Concert,22,0,-2.7,0.0,31504,14.73
47168,Snowy,Protest,8,5,-3.3,0.0,6001,24.3
47216,Sunny,Concert,6,6,22.9,0.0,24257,2.93
47211,Sunny,Festival,7,6,37.2,0.0,71092,24.67
77638,Snowy,Festival,16,3,-1.5,0.0,65637,29.6
47214,Snowy,Concert,5,1,0.2,0.0,36098,0.0
47188,Rainy,Protest,12,6,22.6,9.8,15168,16.27
47162,Snowy,Festival,21,2,0.0,0.0,98281,32.15
47206,Rainy,Festival,19,4,25.9,49.3,91882,60.99
47160,Sunny,Festival,12,1,34.0,0.0,93928,30.39
47193,Snowy,Festival,23,4,-4.7,0.0,59344,22.34
47171,Rainy,Festival,11,5,31.799999999999997,13.7,65001,23.17
67278,Rainy,Festival,17,0,21.9,7.3,69909,34.54
47125,Rainy,Sports,11,4,32.0,17.1,37299,36.92
77643,Sunny,Concert,12,2,31.7,0.0,18137,6.84
47208,Snowy,None,17,0,1.7,0.0,0,8.95
47143,Snowy,Festival,5,4,-1.5,0.0,79723,29.09
47126,Sunny,Sports,18,5,37.3,0.0,27929,19.3
47211,Snowy,Concert,11,4,-1.9,0.0,18457,31.15
47179,Snowy,Concert,19,0,-1.7,0.0,30145,38.15
77642,Rainy,Protest,11,6,34.8,47.0,19403,41.79
47142,Sunny,Festival,7,4,28.2,0.0,95313,37.53
47180,Cloudy,Concert,20,0,30.7,0.0,12766,0.0
77640,Rainy,None,19,6,35.5,39.8,0,30.62
47152,Snowy,None,18,4,1.2,0.0,0,21.7
47206,Snowy,Protest,15,4,-4.4,0.0,10165,36.66
77640,Rainy,Protest,18,1,25.2,46.5,15743,55.43
47112,Snowy,Protest,13,5,-2.0,0.0,10409,23.5
47110,Rainy,Festival,10,1,25.3,18.8,89127,32.02
47210,Cloudy,None,16,2,30.1,0.0,0,0.99
47197,Rainy,Sports,9,6,29.9,40.1,47816,41.91
47201,Rainy,Festival,15,0,34.7,49.6,64171,48.91
47211,Rainy,Sports,10,3,23.6,13.4,54646,31.73
47135,Sunny,Protest,23,3,27.2,0.0,13200,16.12
47127,Cloudy,Protest,21,5,27.4,0.0,18360,3.56
47206,Cloudy,Concert,11,3,31.4,0.0,21767,0.98
47107,Rainy,None,19,3,18.2,18.9,0,23.56
77680,Rainy,Sports,6,3,27.4,36.3,35793,23.46
47212,Cloudy,Protest,11,6,22.1,0.0,17551,9.42
47113,Sunny,Festival,10,0,34.0,0.0,56699,19.25
47104,Rainy,Sports,8,2,26.9,36.5,34639,45.96
47186,Sunny,None,16,3,34.0,0.0,0,1.26
47115,Cloudy,Protest,13,3,28.6,0.0,11013,10.19
47148,Rainy,None,18,6,26.5,18.2,0,24.66
47139,Sunny,Concert,21,5,35.4,0.0,15167,5.04
47184,Sunny,Sports,8,5,30.5,0.0,56401,28.01
47171,Rainy,Concert,6,5,26.0,29.1,12484,19.4
77649,Rainy,Concert,10,3,26.9,36.8,26101,32.16
47179,Snowy,Protest,23,3,-2.0,0.0,10671,21.17
47115,Rainy,Festival,23,6,28.1,35.3,79079,34.91
47183,Snowy,Festival,20,6,2.0,0.0,82851,4.97
47121,Snowy,Festival,19,4,-4.4,0.0,76380,42.93
47215,Rainy,Protest,12,4,27.8,39.2,19253,49.23
47171,Rainy,Protest,23,0,24.0,20.6,11045,17.47
47206,Cloudy,Festival,18,5,31.3,0.0,67931,19.62
47114,Cloudy,Sports,17,1,28.6,0.0,31900,22.61
47174,Sunny,Sports,15,2,30.7,0.0,58146,8.91
47156,Cloudy,Festival,11,3,38.0,0.0,80962,21.71
47127,Cloudy,None,17,4,37.2,0.0,0,18.7
47159,Cloudy,Concert,6,2,25.6,0.0,32975,12.94
47138,Cloudy,Sports,10,4,28.9,0.0,20991,8.31
47105,Rainy,Concert,16,3,34.3,41.9,10594,24.96
47120,Sunny,None,22,5,22.8,0.0,0,1.64
47117,Cloudy,Festival,14,2,27.5,0.0,82600,18.48
47194,Snowy,Sports,23,3,-1.4,0.0,34108,30.53
77638,Sunny,None,17,5,25.6,0.0,0,10.29
47123,Rainy,Concert,6,1,31.6,34.0,19687,23.05
47190,Cloudy,Protest,8,5,29.7,0.0,13534,14.2
47114,Snowy,Sports,21,0,-0.2,0.0,51150,21.17
47125,Snowy,Sports,21,5,-5.0,0.0,36941,18.4
47175,Cloudy,Concert,9,1,33.4,0.0,32976,26.41
47214,Rainy,Festival,8,2,20.9,36.4,64889,57.16
47180,Rainy,None,17,6,30.799999999999997,13.5,0,16.74
47155,Snowy,Sports,17,3,0.5,0.0,54471,37.72
47216,Rainy,Protest,19,6,19.8,15.6,8640,28.4
47215,Rainy,Festival,14,3,15.100000000000001,39.0,95979,44.66
47212,Sunny,Festival,9,6,33.8,0.0,57817,21.37
47177,Rainy,Sports,21,6,23.7,44.7,43585,15.82
47114,Rainy,Festival,12,4,28.9,19.0,92292,45.24
77681,Sunny,None,20,6,29.0,0.0,0,0.0
77645,Snowy,Concert,9,1,-0.7,0.0,23196,31.93
47218,Snowy,Concert,14,0,-0.2,0.0,12758,13.74
47193,Sunny,Protest,23,2,28.2,0.0,12795,10.59
47106,Cloudy,Sports,10,5,31.9,0.0,54235,4.29
47210,Snowy,None,5,1,0.7,0.0,0,0.0
47166,Sunny,Festival,12,3,26.5,0.0,75828,29.15
47157,Rainy,Sports,6,6,22.7,42.8,43717,21.8
47209,Snowy,Festival,14,0,-0.1,0.0,80741,40.14
47117,Cloudy,Protest,23,2,32.8,0.0,14980,8.31
47215,Rainy,Concert,21,4,32.5,14.0,31740,19.35
47158,Sunny,Festival,15,6,33.3,0.0,64170,11.11
47202,Snowy,Festival,23,1,-3.6,0.0,70520,25.79
47192,Cloudy,Festival,11,0,27.3,0.0,93673,32.82
47181,Rainy,Sports,12,2,20.7,9.2,21616,21.6
47212,Cloudy,Sports,8,2,29.4,0.0,58568,28.21
47124,Sunny,Protest,19,6,36.2,0.0,13456,19.54
77635,Rainy,Sports,17,4,31.299999999999997,29.7,52829,31.88
47199,Cloudy,Concert,23,2,26.4,0.0,27155,0.81
47200,Sunny,Sports,22,6,25.7,0.0,57837,5.49
47202,Sunny,Festival,18,2,33.9,0.0,91332,36.78
47190,Rainy,Festival,6,1,28.2,35.6,63975,27.27
47159,Rainy,Festival,16,2,28.8,32.2,82111,43.14
47100,Sunny,Festival,13,6,36.7,0.0,80751,20.03
47110,Sunny,None,19,5,32.2,0.0,0,5.51
47138,Rainy,Protest,10,2,23.7,19.8,19081,25.97
47106,Sunny,Festival,15,5,30.4,0.0,97057,20.75
47112,Cloudy,Protest,20,2,33.6,0.0,9932,11.73
47149,Sunny,Protest,18,4,32.1,0.0,13998,33.52
47172,Snowy,Sports,22,0,-2.2,0.0,54341,16.24
47110,Snowy,Festival,21,4,-1.6,0.0,84500,28.42
47138,Rainy,Festival,20,4,29.4,36.9,52157,30.37
47210,Cloudy,Concert,17,6,28.8,0.0,10255,14.38
47218,Sunny,Festival,12,6,34.6,0.0,83045,11.21
77633,Cloudy,None,14,1,35.0,0.0,0,10.64
77649,Rainy,Protest,20,5,21.4,18.9,13077,12.95
47171,Cloudy,None,7,3,36.0,0.0,0,14.27
47114,Cloudy,None,13,4,18.9,0.0,0,3.0
77682,Rainy,None,21,0,25.8,38.8,0,13.58
47156,Cloudy,Festival,11,4,27.9,0.0,60615,22.28
77633,Cloudy,None,5,2,37.3,0.0,0,0.0
47103,Cloudy,Concert,6,4,35.4,0.0,39074,19.96
47203,Rainy,Protest,11,6,34.2,5.4,14473,17.02
47197,Rainy,Sports,13,4,17.2,26.5,57604,37.07
47189,Sunny,Concert,18,6,37.2,0.0,13103,12.22
47172,Snowy,Festival,18,2,-4.3,0.0,74928,44.28
47126,Snowy,Sports,17,0,-4.5,0.0,28113,41.05
47151,Rainy,Protest,21,3,28.7,42.4,12156,21.17
47107,Cloudy,Festival,15,0,27.5,0.0,85558,28.1
47161,Cloudy,Festival,23,4,26.0,0.0,53173,14.52
47104,Sunny,Protest,15,1,26.8,0.0,16424,27.2
47198,Sunny,Sports,5,3,40.4,0.0,45713,9.72
47181,Cloudy,Concert,22,1,30.7,0.0,30917,2.78
67278,Cloudy,Concert,10,5,33.1,0.0,15545,5.66
47127,Sunny,Festival,15,5,36.1,0.0,51707,12.0
47108,Snowy,None,19,6,-2.2,0.0,0,19.86
47196,Snowy,Festival,9,4,-0.5,0.0,72082,42.45
47211,Sunny,None,9,5,24.2,0.0,0,7.54
77604,Sunny,Protest,6,3,27.0,0.0,5209,6.43
77635,Rainy,Concert,9,3,22.2,31.5,19642,37.27
47121,Rainy,Protest,23,6,24.5,12.6,17149,13.83
47207,Sunny,Festival,21,4,36.5,0.0,84465,18.06
47170,Cloudy,Sports,9,0,28.7,0.0,21634,26.16
47143,Sunny,Sports,8,3,22.3,0.0,46945,17.46
47103,Cloudy,Festival,12,5,31.7,0.0,90990,20.66
47168,Rainy,Festival,17,4,37.3,10.9,56481,42.54
47185,Cloudy,Concert,9,4,34.1,0.0,21067,23.24
47109,Rainy,Concert,6,6,28.5,46.1,28811,32.15
47145,Cloudy,Sports,22,1,19.4,0.0,45725,11.21
47175,Rainy,Festival,22,3,37.7,12.3,87102,24.98
47206,Snowy,Protest,14,2,2.0,0.0,13316,19.52
47208,Sunny,Protest,17,6,31.8,0.0,8597,21.89
47153,Snowy,Concert,20,1,1.6,0.0,17115,0.0
77634,Snowy,Concert,10,3,-3.2,0.0,27485,24.61
47220,Sunny,Festival,14,2,36.4,0.0,59428,18.51
77634,Sunny,Sports,19,5,36.1,0.0,21617,13.5
77649,Sunny,Concert,7,3,38.0,0.0,14705,17.98
47157,Rainy,Festival,7,6,27.3,46.0,83040,48.28
47169,Sunny,Protest,16,4,35.4,0.0,13135,25.52
47118,Snowy,None,20,5,-3.8,0.0,0,0.0
47185,Sunny,Concert,17,6,26.5,0.0,19883,17.41
47220,Cloudy,Concert,21,3,29.6,0.0,27362,3.2
47206,Rainy,Concert,18,3,31.5,8.4,14214,24.01
47213,Sunny,Sports,22,2,31.0,0.0,41580,20.31
47104,Rainy,None,11,2,34.7,19.1,0,22.41
47137,Snowy,Protest,7,2,-4.4,0.0,11728,43.5
47143,Sunny,Festival,20,4,27.3,0.0,87641,22.99
47167,Snowy,None,11,4,-0.0,0.0,0,18.36
47169,Sunny,Festival,18,1,27.7,0.0,87917,36.95
47123,Rainy,Sports,17,1,22.4,49.3,41132,51.35
77680,Cloudy,Sports,17,0,28.1,0.0,43633,17.2
47127,Rainy,Concert,12,1,29.200000000000003,42.4,36524,26.34
47198,Cloudy,Protest,19,1,25.8,0.0,19696,18.4
47175,Snowy,Festival,6,3,-3.4,0.0,59240,22.74
47148,Snowy,Festival,12,4,0.3,0.0,73000,17.19
47158,Rainy,Protest,23,3,27.0,11.2,14543,15.79
47153,Rainy,Protest,8,2,37.0,49.3,17420,62.3
47131,Rainy,Protest,5,1,22.7,45.9,5858,41.91
47172,Sunny,Sports,13,0,35.7,0.0,20691,6.15
47213,Cloudy,Protest,12,4,22.5,0.0,7229,26.38
47130,Rainy,Sports,16,0,26.1,15.7,29804,16.63
47163,Sunny,Concert,22,6,34.2,0.0,10697,0.0
47175,Rainy,Concert,15,2,21.2,9.1,10343,12.16
47166,Snowy,Festival,21,1,-2.5,0.0,90201,22.16
47153,Sunny,Concert,18,2,36.6,0.0,23188,10.79
47174,Sunny,Sports,11,2,29.1,0.0,43179,12.35
47198,Rainy,Concert,21,5,23.8,6.9,36996,3.02
47140,Rainy,None,13,6,36.4,40.1,0,15.8
47100,Snowy,Sports,5,2,0.8,0.0,56454,13.48
47105,Sunny,None,20,5,32.5,0.0,0,0.0
47140,Rainy,Protest,11,1,39.6,35.6,7811,29.39
47114,Rainy,Protest,7,2,21.4,29.4,14578,38.84
47213,Snowy,Festival,12,5,-0.9,0.0,87901,23.95
47153,Snowy,Concert,19,4,1.8,0.0,25575,33.58
77638,Cloudy,None,9,2,30.8,0.0,0,13.54
47110,Cloudy,Sports,15,6,26.9,0.0,20295,8.55
47166,Rainy,None,8,1,22.9,18.8,0,33.63
77649,Rainy,None,13,1,36.7,8.1,0,10.33
47204,Snowy,Festival,11,0,-2.6,0.0,73759,39.91
67277,Snowy,Sports,18,5,-2.3,0.0,47939,30.56
47157,Rainy,None,13,5,24.4,45.5,0,16.14
77647,Cloudy,Protest,20,1,32.0,0.0,7809,14.89
47152,Rainy,Protest,7,4,20.3,32.0,5989,44.92
47131,Snowy,None,9,6,-4.4,0.0,0,20.51
47165,Cloudy,None,10,3,32.8,0.0,0,1.33
47220,Cloudy,None,12,4,28.5,0.0,0,1.86
47108,Rainy,Concert,16,4,27.9,31.6,30867,36.75
47110,Snowy,Concert,15,0,-2.0,0.0,38371,21.73
47123,Rainy,Festival,5,6,27.9,7.9,72263,9.33
47107,Rainy,None,17,1,19.6,9.8,0,28.93
47194,Rainy,Festival,18,1,23.8,13.4,97729,45.76
47165,Cloudy,Concert,6,6,35.1,0.0,31980,19.04
47213,Rainy,Protest,6,4,20.8,19.4,10597,34.07
47203,Rainy,Protest,15,6,23.5,18.2,12366,18.88
47145,Rainy,Concert,20,4,23.4,17.6,38016,15.77
77640,Rainy,Protest,10,2,26.8,20.1,12453,20.17
47129,Cloudy,Sports,19,3,34.7,0.0,54048,26.08
67277,Rainy,Concert,19,0,29.1,9.2,19102,26.09
47214,Cloudy,Concert,8,1,28.2,0.0,33366,23.11
47156,Snowy,None,6,4,-0.3,0.0,0,13.21
47101,Cloudy,Festival,18,5,25.7,0.0,76388,25.82
47176,Cloudy,None,21,0,19.5,0.0,0,6.7
47177,Sunny,Concert,6,1,28.6,0.0,12264,8.27
77634,Sunny,Concert,9,5,37.3,0.0,25331,8.64
77642,Cloudy,Protest,7,3,24.6,0.0,6246,39.05
47195,Snowy,Festival,11,0,-4.6,0.0,84744,31.79
47117,Sunny,Festival,11,3,33.3,0.0,98725,21.59
47111,Cloudy,None,14,4,32.2,0.0,0,6.41
47208,Cloudy,Concert,10,1,19.8,0.0,13848,1.16
47147,Rainy,Sports,9,4,27.1,38.7,39803,41.66
47187,Snowy,Protest,17,6,-1.8,0.0,5798,25.79
47212,Rainy,Concert,8,6,23.1,11.4,16537,23.27
47155,Rainy,Festival,5,1,28.2,25.6,63265,25.4
47133,Snowy,Festival,5,1,0.5,0.0,94411,26.29
47106,Sunny,Protest,15,4,39.2,0.0,13809,20.46
47199,Sunny,Sports,11,6,29.9,0.0,37027,0.9
47119,Cloudy,Concert,12,3,27.9,0.0,12345,12.29
47178,Snowy,None,7,0,1.7,0.0,0,24.8
47197,Cloudy,Protest,19,5,21.0,0.0,9475,27.31
47112,Snowy,Festival,16,2,-2.5,0.0,59071,31.3
47104,Snowy,Festival,21,1,1.6,0.0,89278,21.37
47156,Cloudy,Concert,19,6,23.3,0.0,29410,21.74
47100,Snowy,Sports,15,4,-0.4,0.0,28232,22.3
47184,Sunny,Festival,21,3,27.0,0.0,55893,2.41
47135,Cloudy,Protest,20,1,30.5,0.0,12621,21.55
47137,Cloudy,Protest,12,2,43.3,0.0,13484,23.18
47165,Sunny,Protest,14,5,37.6,0.0,8908,12.94
47110,Sunny,Concert,21,6,34.5,0.0,33555,0.0
47153,Sunny,Concert,7,5,33.0,0.0,12960,15.28
77635,Sunny,Festival,5,3,29.1,0.0,78238,15.26
77632,Rainy,Festival,8,1,26.7,48.9,88981,61.38
47163,Cloudy,Sports,7,6,24.7,0.0,44666,18.68
47211,Rainy,Sports,22,1,36.6,39.2,24331,35.29
47208,Rainy,None,21,3,33.7,44.2,0,22.22
47102,Sunny,None,6,6,33.6,0.0,0,0.01
47135,Cloudy,Concert,18,4,37.8,0.0,16978,13.64
47217,Snowy,Sports,12,4,-3.2,0.0,55337,37.61
77642,Snowy,Protest,8,0,0.2,0.0,10102,23.66
47128,Sunny,Protest,23,6,25.7,0.0,16973,5.62
47167,Snowy,Festival,16,6,-4.7,0.0,71295,34.71
47101,Snowy,Concert,5,2,-2.0,0.0,18250,18.36
47211,Rainy,Festival,18,5,29.9,43.1,83452,58.05
47108,Rainy,Sports,16,2,31.700000000000003,16.5,26830,28.98
47192,Sunny,Protest,12,0,28.8,0.0,10820,15.67
77633,Snowy,None,16,5,0.8,0.0,0,0.0
47219,Snowy,Protest,12,3,-4.2,0.0,13220,29.64
47139,Cloudy,Protest,12,1,33.9,0.0,8858,7.88
47135,Rainy,Sports,15,5,30.6,36.3,24081,21.8
47106,Rainy,None,9,6,30.5,29.6,0,28.68
47139,Snowy,Concert,20,6,-1.9,0.0,12854,14.34
47138,Rainy,Festival,8,4,33.7,48.2,74810,66.28
47129,Cloudy,Concert,17,6,31.5,0.0,14307,13.02
47162,Cloudy,Concert,15,0,34.4,0.0,35294,15.72
47197,Rainy,None,19,6,25.5,29.3,0,26.67
77643,Cloudy,Festival,22,1,29.8,0.0,98694,15.47
47193,Sunny,Festival,6,4,38.5,0.0,54323,16.14
47128,Snowy,Festival,12,2,-1.4,0.0,87677,24.41
47174,Cloudy,Sports,7,4,27.2,0.0,42068,28.58
47185,Snowy,Sports,16,6,-2.4,0.0,50488,22.09
47189,Cloudy,None,12,6,31.6,0.0,0,0.0
47153,Cloudy,Concert,22,0,24.2,0.0,26679,6.95
47138,Snowy,Sports,23,5,-1.0,0.0,59304,14.2
47181,Sunny,None,23,4,34.5,0.0,0,0.09
77649,Snowy,Concert,19,5,-3.1,0.0,14471,29.01
47121,Sunny,None,6,2,24.1,0.0,0,0.0
47130,Sunny,Sports,12,0,20.6,0.0,28793,6.85
47102,Cloudy,None,23,2,33.8,0.0,0,0.0
47188,Cloudy,Sports,10,5,32.3,0.0,56236,3.64
47114,Cloudy,Concert,15,1,34.0,0.0,37032,9.63
47129,Rainy,Sports,13,0,27.1,39.3,22645,28.71
77681,Rainy,Protest,22,0,20.6,19.4,11464,16.23
47184,Sunny,Concert,21,0,36.8,0.0,29755,7.95
47209,Rainy,Sports,23,1,32.3,10.7,40237,15.02
47163,Sunny,Concert,8,2,32.7,0.0,24272,11.22
47185,Snowy,None,13,4,-0.1,0.0,0,19.86
47201,Cloudy,Festival,14,0,39.8,0.0,74233,23.28
47209,Snowy,Protest,23,6,-2.4,0.0,16991,21.39
47116,Sunny,Sports,10,6,28.4,0.0,59609,12.51
47205,Snowy,Protest,13,4,2.0,0.0,9057,17.12
47137,Rainy,Sports,17,4,25.1,6.1,40135,30.05
47111,Snowy,Concert,20,0,-4.1,0.0,19592,3.51
47202,Snowy,Protest,6,2,-2.7,0.0,5072,16.33
77631,Snowy,Protest,13,4,-0.6,0.0,8282,37.56
47193,Cloudy,Protest,18,0,33.7,0.0,19708,35.21
47174,Rainy,None,13,2,31.0,41.0,0,35.8
47220,Snowy,Concert,14,0,-3.8,0.0,18599,17.94
47128,Sunny,Sports,9,6,33.7,0.0,28133,21.84
47210,Snowy,Sports,11,5,1.5,0.0,30879,2.92
47102,Cloudy,Concert,17,3,28.5,0.0,38213,12.12
